date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:05:57	120/120	---M--	200	added ('OK')	image/png	etag:%220b1ac7218ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Plugins/jqueryui/images/ui-bg_glass_55_fbf9ee_1x400.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Plugins/jqueryui/images/ui-bg_glass_55_fbf9ee_1x400.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:05:57	119/119	---M--	200	added ('OK')	image/png	etag:%220dedd7318ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Plugins/jqueryui/images/ui-bg_glass_95_fef1ec_1x400.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Plugins/jqueryui/images/ui-bg_glass_95_fef1ec_1x400.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:05:57	4369/4369	---M--	200	added ('OK')	image/png	etag:%220b1ac7218ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Plugins/jqueryui/images/ui-icons_222222_256x240.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Plugins/jqueryui/images/ui-icons_222222_256x240.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:05:57	4369/4369	---M--	200	added ('OK')	image/png	etag:%220b1ac7218ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Plugins/jqueryui/images/ui-icons_888888_256x240.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Plugins/jqueryui/images/ui-icons_888888_256x240.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:05:58	5355/5355	---M--	200	added ('OK')	image/png	etag:%220b1ac7218ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Plugins/jqueryui/images/ui-icons_2e83ff_256x240.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Plugins/jqueryui/images/ui-icons_2e83ff_256x240.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:05:58	4369/4369	---M--	200	added ('OK')	image/png	etag:%220b1ac7218ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Plugins/jqueryui/images/ui-icons_cd0a0a_256x240.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Plugins/jqueryui/images/ui-icons_cd0a0a_256x240.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:05:58	180/180	---M--	200	added ('OK')	image/png	etag:%220dedd7318ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Plugins/jqueryui/images/ui-bg_flat_0_aaaaaa_40x100.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Plugins/jqueryui/images/ui-bg_flat_0_aaaaaa_40x100.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:05:59	1150/1150	---M--	200	added ('OK')	application/octet-stream	etag:%220dedd7318ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Plugins/iviewer/img/hand.cur	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Plugins/iviewer/img/hand.cur	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:05:59	1150/1150	---M--	200	added ('OK')	application/octet-stream	etag:%220bf7518ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Plugins/iviewer/img/grab.cur	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Plugins/iviewer/img/grab.cur	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:05:59	90/90	---M--	200	added ('OK')	image/gif	etag:%220dedd7318ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Plugins/iviewer/img/iviewer.zoom_in.gif	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Plugins/iviewer/img/iviewer.zoom_in.gif	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:05:59	69/69	---M--	200	added ('OK')	image/gif	etag:%220dedd7318ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Plugins/iviewer/img/iviewer.zoom_out.gif	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Plugins/iviewer/img/iviewer.zoom_out.gif	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:05:59	98/98	---M--	200	added ('OK')	image/gif	etag:%220dedd7318ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Plugins/iviewer/img/iviewer.zoom_zero.gif	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Plugins/iviewer/img/iviewer.zoom_zero.gif	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:05:59	95/95	---M--	200	added ('OK')	image/gif	etag:%220dedd7318ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Plugins/iviewer/img/iviewer.zoom_fit.gif	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Plugins/iviewer/img/iviewer.zoom_fit.gif	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:00	150/150	---M--	200	added ('OK')	image/png	etag:%220574a7018ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Layout/D_Dichvu/ResMenu/menu.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Layout/D_Dichvu/ResMenu/menu.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:00	5375/5375	---M--	200	added ('OK')	image/png	etag:%220574a7018ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Layout/D_Dichvu/dichvuthongtin.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Layout/D_Dichvu/dichvuthongtin.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:00	4799/4799	---M--	200	added ('OK')	image/png	etag:%220574a7018ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Layout/D_Dichvu/dangkyquamang.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Layout/D_Dichvu/dangkyquamang.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:00	4902/4902	---M--	200	added ('OK')	image/png	etag:%220574a7018ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Layout/D_Dichvu/bocao.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Layout/D_Dichvu/bocao.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:00	5124/5124	---M--	200	added ('OK')	image/png	etag:%220574a7018ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Layout/D_Dichvu/dangkydoanhnghiep.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Layout/D_Dichvu/dangkydoanhnghiep.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:01	5302/5302	---M--	200	added ('OK')	image/png	etag:%220574a7018ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Layout/D_Dichvu/bosung.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Layout/D_Dichvu/bosung.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:01	2385/2385	---M--	200	added ('OK')	image/png	etag:%220574a7018ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Layout/D_Dichvu/delete.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Layout/D_Dichvu/delete.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:01	23912/23912	---M--	200	added ('OK')	image/png	etag:%220574a7018ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Layout/D_Dichvu/Maudau.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Layout/D_Dichvu/Maudau.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:02	1464/1464	---M--	200	added ('OK')	image/jpeg	etag:%220574a7018ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Layout/D_Dichvu/1.jpg	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Layout/D_Dichvu/1.jpg	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:02	2139/2139	---M--	200	added ('OK')	image/jpeg	etag:%220574a7018ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Layout/D_Dichvu/2.jpg	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Layout/D_Dichvu/2.jpg	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:02	6729/6729	---M--	200	added ('OK')	image/jpeg	etag:%220574a7018ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Layout/D_Dichvu/3.jpg	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Layout/D_Dichvu/3.jpg	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:02	7404/7404	---M--	200	added ('OK')	image/jpeg	etag:%220574a7018ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Layout/D_Dichvu/4.jpg	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Layout/D_Dichvu/4.jpg	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:02	7394/7394	---M--	200	added ('OK')	image/jpeg	etag:%220574a7018ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Layout/D_Dichvu/5.jpg	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Layout/D_Dichvu/5.jpg	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:02	3504/3504	---M--	200	added ('OK')	image/png	etag:%220574a7018ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Layout/D_DichVu/icon4.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Layout/D_DichVu/icon4.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:03	17645/17645	---M--	200	added ('OK')	image/png	etag:%220574a7018ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Layout/D_DichVu/icon8.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Layout/D_DichVu/icon8.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:03	2836/2836	---M--	200	added ('OK')	image/png	etag:%220574a7018ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Layout/D_DichVu/icon3.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Layout/D_DichVu/icon3.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:03	3717/3717	---M--	200	added ('OK')	image/png	etag:%220574a7018ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Layout/D_DichVu/icon5.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Layout/D_DichVu/icon5.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:03	1233/1233	---M--	200	added ('OK')	image/png	etag:%220574a7018ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Layout/D_Dichvu/arrow_module.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Layout/D_Dichvu/arrow_module.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:04	4561/4561	---M--	200	added ('OK')	image/png	etag:%220574a7018ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Layout/D_Dichvu/icon-search.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Layout/D_Dichvu/icon-search.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:04	3450/3450	---M--	200	added ('OK')	image/png	etag:%220574a7018ad41:0%22	https://dichvuthongtin.dkkd.gov.vn/inf/Layout/D_Dichvu/shopping_cart.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Layout/D_Dichvu/shopping_cart.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:04	164/164	---M--	302	error ('Found')	text/html	date:Sat,%2004%20Aug%202018%2003:41:41%20GMT	https://dichvuthongtin.dkkd.gov.vn/inf/POST	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/POST	(from https://dichvuthongtin.dkkd.gov.vn/inf/WebResource.axd?d=7lhywdDAzXdK3qb5eXbD5gkwqn8PUVBY40WM7oFhN9KZ0N01iB9K1bTgaUs2OINksaBO5xo-MH3Z3GlgGDCHws0ePtE1&t=635145251460000000)
11:06:04	41011/41011	---M--	302	error ('Found')	text/html	date:Sat,%2004%20Aug%202018%2003:41:42%20GMT	https://dichvuthongtin.dkkd.gov.vn/auth/Public/LogOn.aspx?ReturnUrl=%2finf%2fPOST	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/auth/Public/LogOnea73.aspx	(from https://dichvuthongtin.dkkd.gov.vn/inf/WebResource.axd?d=7lhywdDAzXdK3qb5eXbD5gkwqn8PUVBY40WM7oFhN9KZ0N01iB9K1bTgaUs2OINksaBO5xo-MH3Z3GlgGDCHws0ePtE1&t=635145251460000000)
11:06:04	164/164	---M--	302	error ('Found')	text/html	date:Sat,%2004%20Aug%202018%2003:41:42%20GMT	https://dichvuthongtin.dkkd.gov.vn/inf/POST	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/POST	(from https://dichvuthongtin.dkkd.gov.vn/inf/WebResource.axd?d=7lhywdDAzXdK3qb5eXbD5gkwqn8PUVBY40WM7oFhN9KZ0N01iB9K1bTgaUs2OINksaBO5xo-MH3Z3GlgGDCHws0ePtE1&t=635145251460000000)
11:06:05	41011/41011	---M--	302	error ('Found')	text/html	date:Sat,%2004%20Aug%202018%2003:41:42%20GMT	https://dichvuthongtin.dkkd.gov.vn/auth/Public/LogOn.aspx?ReturnUrl=%2finf%2fPOST	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/auth/Public/LogOnea73.aspx	(from https://dichvuthongtin.dkkd.gov.vn/inf/WebResource.axd?d=7lhywdDAzXdK3qb5eXbD5gkwqn8PUVBY40WM7oFhN9KZ0N01iB9K1bTgaUs2OINksaBO5xo-MH3Z3GlgGDCHws0ePtE1&t=635145251460000000)
11:06:05	164/164	---M--	302	error ('Found')	text/html	date:Sat,%2004%20Aug%202018%2003:41:42%20GMT	https://dichvuthongtin.dkkd.gov.vn/inf/POST	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/POST	(from https://dichvuthongtin.dkkd.gov.vn/inf/WebResource.axd?d=7lhywdDAzXdK3qb5eXbD5gkwqn8PUVBY40WM7oFhN9KZ0N01iB9K1bTgaUs2OINksaBO5xo-MH3Z3GlgGDCHws0ePtE1&t=635145251460000000)
11:06:05	41011/41011	---M--	302	error ('Found')	text/html	date:Sat,%2004%20Aug%202018%2003:41:42%20GMT	https://dichvuthongtin.dkkd.gov.vn/auth/Public/LogOn.aspx?ReturnUrl=%2finf%2fPOST	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/auth/Public/LogOnea73.aspx	(from https://dichvuthongtin.dkkd.gov.vn/inf/WebResource.axd?d=7lhywdDAzXdK3qb5eXbD5gkwqn8PUVBY40WM7oFhN9KZ0N01iB9K1bTgaUs2OINksaBO5xo-MH3Z3GlgGDCHws0ePtE1&t=635145251460000000)
11:06:05	164/164	---M--	302	error ('Found')	text/html	date:Sat,%2004%20Aug%202018%2003:41:42%20GMT	https://dichvuthongtin.dkkd.gov.vn/inf/POST	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/POST	(from https://dichvuthongtin.dkkd.gov.vn/inf/WebResource.axd?d=7lhywdDAzXdK3qb5eXbD5gkwqn8PUVBY40WM7oFhN9KZ0N01iB9K1bTgaUs2OINksaBO5xo-MH3Z3GlgGDCHws0ePtE1&t=635145251460000000)
11:06:05	170/170	---M--	302	error ('Found')	text/html	date:Sat,%2004%20Aug%202018%2003:41:43%20GMT	https://dichvuthongtin.dkkd.gov.vn/inf/Firefox/	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Firefox/index.html	(from https://dichvuthongtin.dkkd.gov.vn/inf/ScriptResource.axd?d=y4C7jWvLwyB4fBJVga7jCcx8Bt2r8EttyYOAij-1l-CXY-BLsjNp6HKm8Rvoc2Tw2VBxReticmR1n9CgXDggbGzX9c4HkGF9VuOdzCinXi8Yk4f2gJh-pp4ti9ywWwm6LNgAFlLGJdf20-DN5PGuD6JjchHT1Ui-hDd8-PNXoxLOIvdr0&t=ca758f3)
11:06:05	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Aug%202018%2003:41:43%20GMT	https://dichvuthongtin.dkkd.gov.vn/inf/MicrosoftAjaxWebForms.js	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/MicrosoftAjaxWebForms.js	(from https://dichvuthongtin.dkkd.gov.vn/inf/ScriptResource.axd?d=JndOIz7JjMWVIsaEtrj0mbv3Jx3yT7ywOSPPNSZJBhaUcCshdwGMd68VmMstUIBVCCrvyGhktHzrEOWi6o2UWFFH9JECZZwSTZxhZqzgI32K5pUcY6Zy8mlBVU8ozi51VXw8PwYcsGneMesSKskVXqYPFzfijRRpARaI58wbFdRtB2go0&t=ca758f3)
11:06:06	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Aug%202018%2003:41:43%20GMT	https://dichvuthongtin.dkkd.gov.vn/inf/MicrosoftAjaxSerialization.js	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/MicrosoftAjaxSerialization.js	(from https://dichvuthongtin.dkkd.gov.vn/inf/ScriptResource.axd?d=JndOIz7JjMWVIsaEtrj0mbv3Jx3yT7ywOSPPNSZJBhaUcCshdwGMd68VmMstUIBVCCrvyGhktHzrEOWi6o2UWFFH9JECZZwSTZxhZqzgI32K5pUcY6Zy8mlBVU8ozi51VXw8PwYcsGneMesSKskVXqYPFzfijRRpARaI58wbFdRtB2go0&t=ca758f3)
11:06:06	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Aug%202018%2003:41:43%20GMT	https://dichvuthongtin.dkkd.gov.vn/inf/MicrosoftAjaxNetwork.js	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/MicrosoftAjaxNetwork.js	(from https://dichvuthongtin.dkkd.gov.vn/inf/ScriptResource.axd?d=JndOIz7JjMWVIsaEtrj0mbv3Jx3yT7ywOSPPNSZJBhaUcCshdwGMd68VmMstUIBVCCrvyGhktHzrEOWi6o2UWFFH9JECZZwSTZxhZqzgI32K5pUcY6Zy8mlBVU8ozi51VXw8PwYcsGneMesSKskVXqYPFzfijRRpARaI58wbFdRtB2go0&t=ca758f3)
11:06:06	174/174	---M--	302	error ('Found')	text/html	date:Sat,%2004%20Aug%202018%2003:41:44%20GMT	https://dichvuthongtin.dkkd.gov.vn/inf/AppleWebKit/	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/AppleWebKit/index.html	(from https://dichvuthongtin.dkkd.gov.vn/inf/ScriptResource.axd?d=y4C7jWvLwyB4fBJVga7jCcx8Bt2r8EttyYOAij-1l-CXY-BLsjNp6HKm8Rvoc2Tw2VBxReticmR1n9CgXDggbGzX9c4HkGF9VuOdzCinXi8Yk4f2gJh-pp4ti9ywWwm6LNgAFlLGJdf20-DN5PGuD6JjchHT1Ui-hDd8-PNXoxLOIvdr0&t=ca758f3)
11:06:07	168/168	---M--	302	error ('Found')	text/html	date:Sat,%2004%20Aug%202018%2003:41:44%20GMT	https://dichvuthongtin.dkkd.gov.vn/inf/Opera/	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Opera/index.html	(from https://dichvuthongtin.dkkd.gov.vn/inf/ScriptResource.axd?d=y4C7jWvLwyB4fBJVga7jCcx8Bt2r8EttyYOAij-1l-CXY-BLsjNp6HKm8Rvoc2Tw2VBxReticmR1n9CgXDggbGzX9c4HkGF9VuOdzCinXi8Yk4f2gJh-pp4ti9ywWwm6LNgAFlLGJdf20-DN5PGuD6JjchHT1Ui-hDd8-PNXoxLOIvdr0&t=ca758f3)
11:06:07	41021/41021	---M--	302	error ('Found')	text/html	date:Sat,%2004%20Aug%202018%2003:41:44%20GMT	https://dichvuthongtin.dkkd.gov.vn/auth/Public/LogOn.aspx?ReturnUrl=%2finf%2fFirefox%2f	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/auth/Public/LogOnff4b.aspx	(from https://dichvuthongtin.dkkd.gov.vn/inf/Firefox/)
11:06:07	41021/41021	---M--	302	error ('Found')	text/html	date:Sat,%2004%20Aug%202018%2003:41:44%20GMT	https://dichvuthongtin.dkkd.gov.vn/auth/Public/LogOn.aspx?ReturnUrl=%2finf%2fFirefox%2f	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/auth/Public/LogOnff4b.aspx	(from https://dichvuthongtin.dkkd.gov.vn/inf/Firefox/)
11:06:07	41029/41029	---M--	302	error ('Found')	text/html	date:Sat,%2004%20Aug%202018%2003:41:44%20GMT	https://dichvuthongtin.dkkd.gov.vn/auth/Public/LogOn.aspx?ReturnUrl=%2finf%2fAppleWebKit%2f	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/auth/Public/LogOn32d6.aspx	(from https://dichvuthongtin.dkkd.gov.vn/inf/AppleWebKit/)
11:06:08	41029/41029	---M--	302	error ('Found')	text/html	date:Sat,%2004%20Aug%202018%2003:41:45%20GMT	https://dichvuthongtin.dkkd.gov.vn/auth/Public/LogOn.aspx?ReturnUrl=%2finf%2fAppleWebKit%2f	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/auth/Public/LogOn32d6.aspx	(from https://dichvuthongtin.dkkd.gov.vn/inf/AppleWebKit/)
11:06:08	41017/41017	---M--	302	error ('Found')	text/html	date:Sat,%2004%20Aug%202018%2003:41:45%20GMT	https://dichvuthongtin.dkkd.gov.vn/auth/Public/LogOn.aspx?ReturnUrl=%2finf%2fOpera%2f	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/auth/Public/LogOnff6c.aspx	(from https://dichvuthongtin.dkkd.gov.vn/inf/Opera/)
11:06:08	41017/41017	---M--	302	error ('Found')	text/html	date:Sat,%2004%20Aug%202018%2003:41:45%20GMT	https://dichvuthongtin.dkkd.gov.vn/auth/Public/LogOn.aspx?ReturnUrl=%2finf%2fOpera%2f	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/auth/Public/LogOnff6c.aspx	(from https://dichvuthongtin.dkkd.gov.vn/inf/Opera/)
11:06:09	22346/22346	UR-M--	200	added ('OK')	application/x-javascript	date:Wed,%2011%20Sep%202013%2012:39:06%20GMT	https://dichvuthongtin.dkkd.gov.vn/inf/WebResource.axd?d=7lhywdDAzXdK3qb5eXbD5gkwqn8PUVBY40WM7oFhN9KZ0N01iB9K1bTgaUs2OINksaBO5xo-MH3Z3GlgGDCHws0ePtE1&t=635145251460000000	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/WebResourceec25.js	(from https://dichvuthongtin.dkkd.gov.vn/inf/default.aspx)
11:06:09	362/362	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2004%20Aug%202018%2003:41:46%20GMT	https://dichvuthongtin.dkkd.gov.vn/inf/Img/abr/vn-flag.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Img/abr/vn-flag.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/default.aspx)
11:06:09	362/362	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2004%20Aug%202018%2003:41:46%20GMT	https://dichvuthongtin.dkkd.gov.vn/inf/Img/abr/en-flag.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Img/abr/en-flag.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/default.aspx)
11:06:09	164/164	---M--	302	error ('Found')	text/html	date:Sat,%2004%20Aug%202018%2003:41:46%20GMT	https://dichvuthongtin.dkkd.gov.vn/inf/POST	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/POST	(from https://dichvuthongtin.dkkd.gov.vn/inf/WebResource.axd?d=7lhywdDAzXdK3qb5eXbD5gkwqn8PUVBY40WM7oFhN9KZ0N01iB9K1bTgaUs2OINksaBO5xo-MH3Z3GlgGDCHws0ePtE1&t=635145251460000000)
11:06:09	495395/495395	UR-M-Z	200	added ('OK')	text/javascript	date:Sat,%2004%20Aug%202018%2003:41:45%20GMT	https://dichvuthongtin.dkkd.gov.vn/inf/JavaScript/Assets.ashx?r=1F6D0434B95B16E2BA4D8E974B240B1C	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/JavaScript/Assets78c4.ashx	(from https://dichvuthongtin.dkkd.gov.vn/inf/default.aspx)
